Credential ID,Name,Type,Business Name,DBA,Full Credential Code,Credential Type,Credential Number,Credential Subcategory,Credential,Status,Status Reason,Active,Issue Date,Effective Date,Expiration Date,Address,City,State,Zip Code,Date Record Refreshed ,Location
1049232,"PARADIGM HEALTHCARE CENTER OF SOUTH WINDSOR, LLC",LIMITED LIABILITY COMPANY,"PARADIGM HEALTHCARE CENTER OF SOUTH WINDSOR, LLC","PARADIGM HEALTHCARE CENTER OF SOUTH WINDSOR, LLC",CCNH.0002381,CCNH,2381,,Chronic & Convalescent Nursing Home,CLOSED,CLOSED,0,01/23/2012 12:00:00 AM,10/01/2015 12:00:00 AM,09/30/2017 12:00:00 AM,1060 MAIN ST,SOUTH WINDSOR,CT,60742407,11/08/2021 12:00:00 AM,POINT (-72.615394905 41.832322991)
2245943,"THE UROLOGY CLINIC OF GREENWICH, PC",BUSINESS,"THE UROLOGY CLINIC OF GREENWICH, PC","THE UROLOGY CLINIC OF GREENWICH, PC",CLAB.0000951,CLAB,951,,Clinical Laboratory,CLOSED,CLOSED,0,10/29/2002 12:00:00 AM,01/01/2019 12:00:00 AM,12/31/2020 12:00:00 AM,1385 E PUTNAM AVE,OLD GREENWICH,CT,68701305,01/18/2022 12:00:00 AM,POINT (-73.572183034 41.045067991)
930686,LIVEWELL CONNECTICUT,NON-PROFIT CORPORATION,LIVEWELL CONNECTICUT,LIVEWELL CONNECTICUT,CCNH.002093C,CCNH,2093C,,Chronic & Convalescent Nursing Home,ACTIVE,CURRENT,1,10/01/2008 12:00:00 AM,10/01/2022 12:00:00 AM,09/30/2024 12:00:00 AM,1261 S MAIN ST,PLANTSVILLE,CT,64791750,08/30/2023 12:00:00 AM,POINT (-72.894482023 41.573280986)
2261361,GI PATHOLOGY OF CONNECTICUT,INDIVIDUAL,GI PATHOLOGY OF CONNECTICUT,GI PATHOLOGY OF CONNECTICUT,CLAB.0001054,CLAB,1054,,Clinical Laboratory,CLOSED,CLOSED,0,06/06/2022 12:00:00 AM,06/06/2022 12:00:00 AM,10/21/2022 12:00:00 AM,29 PUNKUP RD,OXFORD,CT,6478,11/02/2022 12:00:00 AM,POINT (-73.145124984 41.398996995)
930662,MANCHESTER MANOR HEALTH CARE CENTER,LIMITED LIABILITY PARTNERSHIP,MANCHESTER MANOR HEALTH CARE CENTER,MANCHESTER MANOR HEALTH CARE CENTER,CCNH.02237-C,CCNH,2237-C,,Chronic & Convalescent Nursing Home,CLOSED,CLOSED,0,07/01/2009 12:00:00 AM,07/01/2021 12:00:00 AM,06/30/2023 12:00:00 AM,385 W CENTER ST,MANCHESTER,CT,60404738,09/27/2022 12:00:00 AM,POINT (-72.552872027 41.770964987)
1798836,ANTHOLOGY OF SIMSBURY,LIMITED LIABILITY COMPANY,ANTHOLOGY OF SIMSBURY,ANTHOLOGY OF SIMSBURY,ALSA.0000215,ALSA,215,,Assisted Living Service Agency,ACTIVE,CURRENT,1,10/17/2019 12:00:00 AM,10/01/2023 12:00:00 AM,09/30/2025 12:00:00 AM,142 COOPER AVE,WEATOGUE,CT,60897949,10/03/2023 12:00:00 AM,POINT (-72.812567024 41.840242004)
2449809,Integrated Dermatology of Clinton,LIMITED LIABILITY COMPANY,Integrated Dermatology of Clinton,Integrated Dermatology of Clinton,CLAB.0001089,CLAB,1089,,Clinical Laboratory,ACTIVE,CURRENT,1,,02/03/2023 12:00:00 AM,03/31/2025 12:00:00 AM,1343 Boston Post Rd Suite 101,Madison,CT,6443,02/07/2023 12:00:00 AM,POINT (-72.55125499 41.275047004)
1243579,"LINDEN AT WOODBRIDGE, THE",LIMITED LIABILITY COMPANY,"LINDEN AT WOODBRIDGE, THE","LINDEN AT WOODBRIDGE, THE",ALSA.0000170,ALSA,170,,Assisted Living Service Agency,ACTIVE,CURRENT,1,09/04/2014 12:00:00 AM,07/01/2022 12:00:00 AM,06/30/2024 12:00:00 AM,330 AMITY RD,WOODBRIDGE,CT,65252131,02/15/2023 12:00:00 AM,POINT (-72.99125998 41.348695015)
2237643,PLANNED PARENTHOOD OF SOUTHERN NEW ENGLAND,NON-PROFIT CORPORATION,PLANNED PARENTHOOD OF SOUTHERN NEW ENGLAND,PLANNED PARENTHOOD OF SOUTHERN NEW ENGLAND,CLAB.0000610,CLAB,610,,Clinical Laboratory,ACTIVE,CURRENT,1,02/24/1993 12:00:00 AM,04/01/2023 12:00:00 AM,03/31/2025 12:00:00 AM,345 WHITNEY AVE FL 1,NEW HAVEN,CT,65112348,04/10/2023 12:00:00 AM,POINT (-72.918269026 41.319888007)
930684,MONSIGNOR BOJNOWSKI MANOR INC,NON-PROFIT CORPORATION,MONSIGNOR BOJNOWSKI MANOR INC,"MONSIGNOR BOJNOWSKI MANOR, INC",CCNH.000933C,CCNH,933C,,Chronic & Convalescent Nursing Home,ACTIVE,CURRENT,1,07/01/2009 12:00:00 AM,07/01/2023 12:00:00 AM,06/30/2025 12:00:00 AM,50 PULASKI ST,NEW BRITAIN,CT,60533565,10/06/2023 12:00:00 AM,POINT (-72.79761535 41.675383055)
930142,PARK PLACE HEALTH CENTER,BUSINESS,PARK PLACE HEALTH CENTER,PARK PLACE HEALTH CENTER,CCNH.0002286,CCNH,2286,,Chronic & Convalescent Nursing Home,CLOSED,CLOSED,0,10/01/2009 12:00:00 AM,10/01/2017 12:00:00 AM,09/30/2019 12:00:00 AM,5 GREENWOOD ST,HARTFORD,CT,61062110,11/08/2021 12:00:00 AM,POINT (-72.710041009 41.754343003)
2386043,CHESTELM REHABILITATION AND HEALTHCARE CENTER,LIMITED LIABILITY COMPANY,CHESTELM REHABILITATION AND HEALTHCARE CENTER,CHESTELM REHABILITATION AND HEALTHCARE CENTER,CCRH,CCRH,,,Chronic & Convalescent Nursing Homes and Rest Home with Nursing Supervision,PENDING,ABCMS REVIEW,0,,,,534 TOWN ST,MOODUS,CT,64691101,12/28/2022 12:00:00 AM,POINT (-72.44471396 41.486000983)
2245618,WISNEWSKI LAB,NON-PROFIT CORPORATION,WISNEWSKI LAB,WISNEWSKI LAB at Yale,CLAB.0001010,CLAB,1010,,Clinical Laboratory,ACTIVE IN RENEWAL,CURRENT,1,05/19/2020 12:00:00 AM,07/01/2022 12:00:00 AM,06/30/2024 12:00:00 AM,1 GILBERT ST/TAC-S420,NEW HAVEN,CT,6519,01/24/2024 12:00:00 AM,POINT (-72.933377317 41.301418369)
928987,BENCHMARK NIANTIC SENIOR HOUSING,BUSINESS,BENCHMARK NIANTIC SENIOR HOUSING,"BENCHMARK ASSISTED LIVING, LLC",ALSA.0000095,ALSA,95,,Assisted Living Service Agency,INACTIVE,,0,11/07/2003 12:00:00 AM,11/07/2003 12:00:00 AM,09/30/2005 12:00:00 AM,417 Main Street,Niantic,CT,6333,05/18/2010 12:00:00 AM,POINT (-72.199312035 41.322968985)
930714,MERRY-GO-ROUND INC.,NON-PROFIT CORPORATION,MERRY-GO-ROUND INC.,MERRY GO ROUND INC.(DBA,ALSA.0AL0008,ALSA,AL0008,,Assisted Living Service Agency,ACTIVE,CURRENT,1,01/01/2009 12:00:00 AM,01/01/2023 12:00:00 AM,12/31/2024 12:00:00 AM,1/2 BOLLING PL,GREENWICH,CT,68306540,02/08/2023 12:00:00 AM,POINT (-73.627315002 41.023825985)
2237729,QUEST DIAGNOSTICS,LIMITED LIABILITY COMPANY,QUEST DIAGNOSTICS,QUEST DIAGNOSTICS LLC,CLAB.0000639,CLAB,639,,Clinical Laboratory,ACTIVE,CURRENT,1,05/28/2004 12:00:00 AM,10/01/2022 12:00:00 AM,09/30/2024 12:00:00 AM,955 MAIN STREET,NEWINGTON,CT,6111,05/24/2023 12:00:00 AM,POINT (-72.724548994 41.698294013)
929710,LUTHERAN HOME OF MIDDLETOWN INC,BUSINESS,LUTHERAN HOME OF MIDDLETOWN INC,"LUTHERAN HOME OF MIDDLETOWN, INC",CCNH.000632C,CCNH,632C,,Chronic & Convalescent Nursing Home,INACTIVE,,0,04/01/2001 12:00:00 AM,04/01/2001 12:00:00 AM,03/31/2003 12:00:00 AM,628 CONGDON ST - WEST,MIDDLETOWN,CT,6457,05/18/2010 12:00:00 AM,POINT (-72.693447089 41.570182955)
2246721,REJUVENATING FERTILITY CENTER,LIMITED LIABILITY COMPANY (SINGLE MEMBER),REJUVENATING FERTILITY CENTER,REJUVENATING FERTILITY CENTER,CLAB.0001033,CLAB,1033,,Clinical Laboratory,ACTIVE,CURRENT,1,11/18/2020 12:00:00 AM,01/01/2023 12:00:00 AM,12/31/2024 12:00:00 AM,225 MAIN ST,WESTPORT,CT,6880,04/05/2023 12:00:00 AM,POINT (-73.361567014 41.145481011)
1392469,EVERGREEN WOODS,LIMITED LIABILITY PARTNERSHIP,EVERGREEN WOODS,EVERGREEN WOODS,CCNH.0002438,CCNH,2438,,Chronic & Convalescent Nursing Home,ACTIVE,CURRENT,1,12/06/2016 12:00:00 AM,10/01/2022 12:00:00 AM,09/30/2024 12:00:00 AM,88 NOTCH HILL RD,NORTH BRANFORD,CT,64711846,07/07/2023 12:00:00 AM,POINT (-72.752247999 41.313283989)
1438230,NORWICH SUB-ACUTE AND NURSING,LIMITED LIABILITY COMPANY,NORWICH SUB-ACUTE AND NURSING,NORWICH SUB-ACUTE AND NURSING,CCNH.0002441,CCNH,2441,,Chronic & Convalescent Nursing Home,ACTIVE,CURRENT,1,06/30/2017 12:00:00 AM,04/01/2023 12:00:00 AM,03/31/2025 12:00:00 AM,93 W. TOWN STREET,NORWICH,CT,6360,07/12/2023 12:00:00 AM,POINT (-72.101895964 41.552491016)
929132,BAL ROCKY HILL LLC,LIMITED LIABILITY COMPANY,BAL ROCKY HILL LLC,BAL ROCKY HILL LLC,ALSA.0000142,ALSA,142,,Assisted Living Service Agency,ACTIVE,CURRENT,1,12/02/2008 12:00:00 AM,10/01/2022 12:00:00 AM,09/30/2024 12:00:00 AM,1160 ELM STREET EXT,ROCKY HILL,CT,60671812,12/08/2023 12:00:00 AM,POINT (-72.679787033 41.657475988)
929696,ARDEN COURTS OF HAMDEN CT LLC,LIMITED LIABILITY COMPANY,ARDEN COURTS OF HAMDEN CT LLC,ARDEN COURTS OF HAMDEN,ALSA.0000125,ALSA,125,,Assisted Living Service Agency,CLOSED,CLOSED,0,10/01/2009 12:00:00 AM,10/01/2015 12:00:00 AM,09/30/2017 12:00:00 AM,153 LEEDER HILL DR,HAMDEN,CT,65172731,01/29/2016 12:00:00 AM,POINT (-72.920268026 41.345454991)
929872,ESSEX MEADOWS,CORPORATION,ESSEX MEADOWS,ESSEX MEADOWS,ALSA.0000105,ALSA,105,,Assisted Living Service Agency,CLOSED,CLOSED,0,01/01/2009 12:00:00 AM,01/01/2017 12:00:00 AM,12/31/2018 12:00:00 AM,30 BOKUM RD,ESSEX,CT,64261510,12/03/2018 12:00:00 AM,POINT (-72.412278006 41.33476798)
930607,GENESIS HEALTH VENTURES OF NAUGATUCK INC,BUSINESS,GENESIS HEALTH VENTURES OF NAUGATUCK INC,GLENDALE CENTER,CCNH.001097C,CCNH,1097C,,Chronic & Convalescent Nursing Home,INACTIVE,INACTIVE,0,04/01/2008 12:00:00 AM,04/01/2010 12:00:00 AM,03/31/2012 12:00:00 AM,4 Hazel Avenue,NAUGATUCK,CT,6770,05/20/2010 12:00:00 AM,POINT (-73.037279981 41.468498982)
929664,GAD LAVY MD,SOLE PROPRIETOR,GAD LAVY MD,NEW ENGLAND FERTILITY INSTITUTE,ASC.0000298,ASC,298,,Out-Patient Surgical Facility,CLOSED,CLOSED,0,01/01/2009 12:00:00 AM,01/01/2015 12:00:00 AM,12/31/2016 12:00:00 AM,1275 SUMMER ST,STAMFORD,CT,69055359,12/19/2014 12:00:00 AM,POINT (-73.541461012 41.062001992)
929017,HEARTHSTONE ASSISTED LIVING SERVICES AGENCY INC.,BUSINESS,HEARTHSTONE ASSISTED LIVING SERVICES AGENCY INC.,"HEARTHSTONE ASSISTED LIVING SERVICES AGENCY, INC.",ALSA.0000116,ALSA,116,,Assisted Living Service Agency,INACTIVE,,0,09/12/2006 12:00:00 AM,09/12/2006 12:00:00 AM,06/30/2008 12:00:00 AM,91 EAST MAIN STREET,Clinton,CT,6413,05/18/2010 12:00:00 AM,POINT (-72.519698639 41.277263045)
2246004,CENTER FOR ADVANCED REPRODUCTIVE SERVICES,SOLE PROPRIETOR,CENTER FOR ADVANCED REPRODUCTIVE SERVICES,CENTER FOR ADVANCED REPRODUCTIVE SERVICES,CLAB.0000955,CLAB,955,,Clinical Laboratory,ACTIVE,CURRENT,1,07/25/2012 12:00:00 AM,01/01/2023 12:00:00 AM,12/31/2024 12:00:00 AM,4 SHAWS CV STE 201,NEW LONDON,CT,63204956,12/01/2022 12:00:00 AM,POINT (-72.101235973 41.347092982)
2245920,COLLABORATIVE LABORATORY SERVICES,BUSINESS,COLLABORATIVE LABORATORY SERVICES,COLLABORATIVE LABORATORY SERVICES - GLASTONBURY CAMPUS,CLAB.0000949,CLAB,949,,Clinical Laboratory,ACTIVE,CURRENT,1,07/23/2018 12:00:00 AM,10/01/2022 12:00:00 AM,09/30/2024 12:00:00 AM,31 SYCAMORE ST,GLASTONBURY,CT,60334540,11/17/2022 12:00:00 AM,POINT (-72.598879762 41.712401744)
2246010,AMERICAN FERTILITY SERVICES,BUSINESS,AMERICAN FERTILITY SERVICES,AMERICAN FERTILITY SERVICES,CLAB.0000956,CLAB,956,,Clinical Laboratory,INACTIVE,INACTIVE,0,08/30/2018 12:00:00 AM,04/01/2019 12:00:00 AM,03/31/2021 12:00:00 AM,100 PUTNAM GREEN,GREENWICH,CT,6830,01/09/2023 12:00:00 AM,POINT (-73.649451385 41.012733484)
2245451,LONG RIDGE DERMATOLOGY,BUSINESS,LONG RIDGE DERMATOLOGY,LONG RIDGE DERMATOLOGY,CLAB.0000934,CLAB,934,,Clinical Laboratory,ACTIVE,CURRENT,1,07/12/2010 12:00:00 AM,10/01/2022 12:00:00 AM,09/30/2024 12:00:00 AM,1051 LONG RIDGE RD,STAMFORD,CT,6903,08/10/2022 12:00:00 AM,POINT (-73.56723 41.105150017)
930073,EVERGREEN WOODS,LIMITED LIABILITY COMPANY,EVERGREEN WOODS,EVERGREEN WOODS,ALSA.0000092,ALSA,92,,Assisted Living Service Agency,CLOSED,CLOSED,0,04/01/2009 12:00:00 AM,04/01/2015 12:00:00 AM,03/31/2017 12:00:00 AM,88 NOTCH HILL RD,NORTH BRANFORD,CT,64711846,12/05/2016 12:00:00 AM,POINT (-72.752247999 41.313283989)
929702,REPRODUCTIVE MEDICINE ASSOCIATES OF CONNECTICUT PC,CORPORATION,REPRODUCTIVE MEDICINE ASSOCIATES OF CONNECTICUT PC,REPRODUCTIVE MEDICINE ASSOCIATES OF CONNECTICUT,ASC.0000320,ASC,320,,Out-Patient Surgical Facility,CLOSED,CLOSED,0,01/01/2010 12:00:00 AM,01/01/2014 12:00:00 AM,12/31/2015 12:00:00 AM,10 GLOVER AVE,NORWALK,CT,68501202,01/28/2015 12:00:00 AM,POINT (-73.427105031 41.143728984)
2570910,INTEGRATED DERMATOLOGY OF BRIDGEPORT,LIMITED LIABILITY COMPANY,INTEGRATED DERMATOLOGY OF BRIDGEPORT,INTEGRATED DERMATOLOGY OF BRIDGEPORT,CLAB.0001113,CLAB,1113,,Clinical Laboratory,ACTIVE,CURRENT,1,01/25/2024 12:00:00 AM,01/25/2024 12:00:00 AM,03/31/2026 12:00:00 AM,7 Cambridge Dr 2nd Floor,Trumball,CT,6611,01/25/2024 12:00:00 AM,POINT (-73.200901017 41.230305997)
2247360,"JONATHAN A. KOST, MD, LLC",LIMITED LIABILITY COMPANY,"JONATHAN A. KOST, MD, LLC","JONATHAN A. KOST, MD, LLC",CLAB.0000833,CLAB,833,,Clinical Laboratory,ACTIVE IN RENEWAL,ACTIVE,1,10/09/2015 12:00:00 AM,01/01/2022 12:00:00 AM,03/31/2024 12:00:00 AM,65 MEMORIAL RD STE 435,WEST HARTFORD,CT,61074205,01/08/2024 12:00:00 AM,POINT (-72.740288029 41.759453994)
1361714,WATERMARK AT HOME,LIMITED LIABILITY COMPANY,WATERMARK AT HOME,WATERMARK AT HOME,ALSA.0000180,ALSA,180,,Assisted Living Service Agency,ACTIVE IN RENEWAL,CURRENT,1,06/20/2016 12:00:00 AM,04/01/2022 12:00:00 AM,03/31/2024 12:00:00 AM,3030 PARK AVE,BRIDGEPORT,CT,66041138,08/15/2022 12:00:00 AM,POINT (-73.217790971 41.198446006)
929141,CT PLASTIC SURGERY CENTER INC.,BUSINESS,CT PLASTIC SURGERY CENTER INC.,"PLASTIC SURGERY CENTER, INC.",ASC.0000326,ASC,326,,Out-Patient Surgical Facility,CLOSED,CLOSED,0,02/27/2009 12:00:00 AM,10/08/2010 12:00:00 AM,12/31/2010 12:00:00 AM,120 Hebron Avenue,Glastonbury,CT,6033,02/14/2011 12:00:00 AM,POINT (-72.60628604 41.712229011)
2078412,REFOCUS EYE SURGERY CENTER-WATERBURY,LIMITED LIABILITY COMPANY,REFOCUS EYE SURGERY CENTER-WATERBURY,REFOCUS EYE SURGERY CENTER-WATERBURY,ASC.0000370,ASC,370,,Out-Patient Surgical Facility,ACTIVE,CURRENT,1,08/25/2020 12:00:00 AM,01/01/2023 12:00:00 AM,12/31/2024 12:00:00 AM,87 GRANDVIEW AVE,WATERBURY,CT,67082514,01/06/2023 12:00:00 AM,POINT (-73.06209997 41.558803009)
2251571,DAY KIMBALL HOSPITAL LABORATORY,NON-PROFIT CORPORATION,DAY KIMBALL HOSPITAL LABORATORY,DAY KIMBALL HOSPITAL LABORATORY,CLAB.00HP233,CLAB,HP233,,Clinical Laboratory,ACTIVE IN RENEWAL,CURRENT,1,09/19/2003 12:00:00 AM,04/01/2022 12:00:00 AM,03/31/2024 12:00:00 AM,320 POMFRET ST,PUTNAM,CT,62601836,01/24/2024 12:00:00 AM,POINT (-71.91399599 41.906570979)
2237665,MOLECULAR DIAGNOSTIC LABORATORY,LIMITED LIABILITY COMPANY,MOLECULAR DIAGNOSTIC LABORATORY,"MOLECULAR DIAGNOSTIC LABORATORY, LLC",CLAB.0000632,CLAB,632,,Clinical Laboratory,APPROVED,CURRENT,1,11/28/2005 12:00:00 AM,04/01/2024 12:00:00 AM,03/31/2026 12:00:00 AM,131 QUINN STREET,NAUGATUCK,CT,6770,01/22/2024 12:00:00 AM,POINT (-73.063170003 41.498533018)
1026477,"MCAULEY CENTER, INC., THE",NON-PROFIT CORPORATION,"MCAULEY CENTER, INC., THE","THE MCAULEY CENTER, INC.",ALSA.0000164,ALSA,164,,Assisted Living Service Agency,ACTIVE,CURRENT,1,07/28/2011 12:00:00 AM,07/01/2023 12:00:00 AM,06/30/2025 12:00:00 AM,275 STEELE RD,WEST HARTFORD,CT,61172765,07/10/2023 12:00:00 AM,POINT (-72.723959998 41.783466009)
930910,BEACON BROOK HEALTH CENTER,LIMITED LIABILITY PARTNERSHIP,BEACON BROOK HEALTH CENTER,BEACON BROOK HEALTH CENTER,CCNH.002182C,CCNH,2182C,,Chronic & Convalescent Nursing Home,ACTIVE IN RENEWAL,CURRENT,1,04/01/2010 12:00:00 AM,04/01/2022 12:00:00 AM,03/31/2024 12:00:00 AM,89 WEID DR,NAUGATUCK,CT,67704764,10/18/2023 12:00:00 AM,POINT (-73.034096031 41.467263993)
995996,KIMBERLY HALL SOUTH,CORPORATION  LTD (LIMITED),KIMBERLY HALL SOUTH,KIMBERLY HALL SOUTH,CCNH.0002369,CCNH,2369,,Chronic & Convalescent Nursing Home,CLOSED,CLOSED,0,05/03/2011 12:00:00 AM,04/01/2021 12:00:00 AM,03/31/2023 12:00:00 AM,1 EMERSON DR,WINDSOR,CT,60953204,11/15/2022 12:00:00 AM,POINT (-72.666716 41.837849405)
2249469,HOSPITAL OF CENTRAL CONNECTICUT LABORATORY,NON-PROFIT CORPORATION,HOSPITAL OF CENTRAL CONNECTICUT LABORATORY,HOSPITAL OF CENTRAL CONNECTICUT LABORATORY,CLAB.00HP222,CLAB,HP222,,Clinical Laboratory,ACTIVE,CURRENT,1,10/14/2004 12:00:00 AM,01/01/2023 12:00:00 AM,12/31/2024 12:00:00 AM,100 GRAND ST,NEW BRITAIN,CT,60522016,12/29/2022 12:00:00 AM,POINT (-72.786956035 41.661446999)
2550091,ESSEX MEADOWS,LIMITED LIABILITY COMPANY,ESSEX MEADOWS,ESSEX MEADOWS,ALSA,ALSA,,,Assisted Living Service Agency,PENDING,ABCMS REVIEW,0,,,,30 BOKUM RD,ESSEX,CT,64261532,01/10/2024 12:00:00 AM,POINT (-72.412278006 41.33476798)
1247324,SOUTHINGTON SURGERY CENTER,LIMITED LIABILITY COMPANY,SOUTHINGTON SURGERY CENTER,SOUTHINGTON SURGERY CENTER,ASC.0000341,ASC,341,,Out-Patient Surgical Facility,CLOSED,CLOSED,0,09/25/2014 12:00:00 AM,07/01/2018 12:00:00 AM,06/30/2020 12:00:00 AM,81 MERIDEN AVE STE C3,SOUTHINGTON,CT,64893268,06/22/2021 12:00:00 AM,POINT (-72.875267012 41.595533011)
928963,LEXINGTON HEALTH CARE GROUP INC.,BUSINESS,LEXINGTON HEALTH CARE GROUP INC.,"PROFESSIONAL RELIEF NURSES, INC.",ALSA.0000077,ALSA,77,,Assisted Living Service Agency,INACTIVE,,0,06/24/2002 12:00:00 AM,06/24/2002 12:00:00 AM,03/31/2004 12:00:00 AM,1010 Wethersfield Avenue,Hartford,CT,6114,05/18/2010 12:00:00 AM,POINT (-72.667825973 41.728640986)
1285794,FAIRFIELD COUNTY ENDOSCOPY CENTER,LIMITED LIABILITY COMPANY,FAIRFIELD COUNTY ENDOSCOPY CENTER,FAIRFIELD COUNTY ENDOSCOPY CENTER,ASC.0000347,ASC,347,,Out-Patient Surgical Facility,ACTIVE,CURRENT,1,05/20/2015 12:00:00 AM,04/01/2023 12:00:00 AM,03/31/2025 12:00:00 AM,888 WHITE PLAINS RD,TRUMBULL,CT,66114552,04/20/2023 12:00:00 AM,POINT (-73.194653985 41.244330011)
1286246,"RESIDENCE AT BROOKSIDE, THE",LIMITED LIABILITY COMPANY,"RESIDENCE AT BROOKSIDE, THE","RESIDENCE AT BROOKSIDE, THE",ALSA.0000174,ALSA,174,,Assisted Living Service Agency,CLOSED,CLOSED,0,05/21/2015 12:00:00 AM,04/01/2017 12:00:00 AM,03/31/2019 12:00:00 AM,117 SIMSBURY RD,AVON,CT,60013715,10/15/2018 12:00:00 AM,POINT (-72.830747959 41.81779598)
1278573,CIVITA CARE CENTER AT NEWINGTON,LIMITED LIABILITY COMPANY,CIVITA CARE CENTER AT NEWINGTON,CIVITA CARE CENTER AT NEWINGTON,CCNH.0002406,CCNH,2406,,Chronic & Convalescent Nursing Home,ACTIVE,CURRENT,1,04/01/2015 12:00:00 AM,04/01/2023 12:00:00 AM,03/31/2025 12:00:00 AM,240 CHURCH ST,NEWINGTON,CT,61114806,04/17/2023 12:00:00 AM,POINT (-72.736364041 41.666186001)
1341437,WATERBURY GARDENS NURSING AND REHAB,LIMITED LIABILITY COMPANY,WATERBURY GARDENS NURSING AND REHAB,WATERBURY GARDENS NURSING AND REHAB,CCNH.0002424,CCNH,2424,,Chronic & Convalescent Nursing Home,CLOSED,CLOSED,0,03/16/2016 12:00:00 AM,01/01/2022 12:00:00 AM,11/30/2023 12:00:00 AM,128 CEDAR AVE,WATERBURY,CT,67052700,01/04/2024 12:00:00 AM,POINT (-72.996487018 41.549400986)
2252251,GAYLORD HOSPITAL PULMONARY LABORATORY,NON-PROFIT CORPORATION,GAYLORD HOSPITAL PULMONARY LABORATORY,Gaylord Specialty Healthcare,CLAB.00HP247,CLAB,HP247,,Clinical Laboratory,ACTIVE IN RENEWAL,ACTIVE,1,10/08/2003 12:00:00 AM,04/01/2022 12:00:00 AM,03/31/2024 12:00:00 AM,50 GAYLORD FARMS RD,WALLINGFORD,CT,6492,11/16/2023 12:00:00 AM,POINT (-72.8544309 41.468552169)
2245980,COLLABORATIVE LABORATORY SERVICES-CANCER CENTER LABORATORY,LIMITED LIABILITY COMPANY,COLLABORATIVE LABORATORY SERVICES-CANCER CENTER LABORATORY,COLLABORATIVE LABORATORY SERVICES-CANCER CENTER LABORATORY,CLAB.0000689,CLAB,689,,Clinical Laboratory,ACTIVE,CURRENT,1,11/05/2012 12:00:00 AM,01/01/2023 12:00:00 AM,12/31/2024 12:00:00 AM,114 WOODLAND ST,HARTFORD,CT,61051208,12/04/2023 12:00:00 AM,POINT (-72.698410029 41.775043999)
2461266,LABORATORY CORPORATION OF AMERICA HOLDINGS,CORPORATION,LABORATORY CORPORATION OF AMERICA HOLDINGS,LABORATORY CORPORATION OF AMERICA HOLDINGS,CLAB.0001095,CLAB,1095,,Clinical Laboratory,ACTIVE,CURRENT,1,07/06/2023 12:00:00 AM,07/06/2023 12:00:00 AM,09/30/2025 12:00:00 AM,366 CROMWELL AVE,ROCKY HILL,CT,60671863,10/03/2023 12:00:00 AM,POINT (-72.677943014 41.660725987)
2568699,"ST. JOSEPH LIVING CENTER, INC.",NON-PROFIT CORPORATION,"ST. JOSEPH LIVING CENTER, INC.","ST. JOSEPH LIVING CENTER, INC.",CCNH,CCNH,,,Chronic & Convalescent Nursing Home,PENDING,APPLICATION PENDING,0,,,,14 CLUB RD,WINDHAM,CT,62801000,01/10/2024 12:00:00 AM,POINT (-72.187191971 41.714968007)
930659,WATROUS NURSING CENTER,BUSINESS,WATROUS NURSING CENTER,WATROUS NURSING CENTER,CCNH.001099C,CCNH,1099C,,Chronic & Convalescent Nursing Home,CLOSED,CLOSED,0,01/01/2010 12:00:00 AM,01/01/2016 12:00:00 AM,12/31/2017 12:00:00 AM,9 NECK RD,MADISON,CT,64432819,11/05/2021 12:00:00 AM,POINT (-72.625891982 41.277106018)
930215,LOURDES HEALTH CARE CENTER INC.,BUSINESS,LOURDES HEALTH CARE CENTER INC.,"LOURDES HEALTH CARE CENTER, INC.",CCNH.0002243,CCNH,2243,,Chronic & Convalescent Nursing Home,INACTIVE,INACTIVE,0,07/01/2008 12:00:00 AM,07/01/2018 12:00:00 AM,06/30/2020 12:00:00 AM,345 Belden Hill Road,Wilton,CT,6897,05/28/2020 12:00:00 AM,POINT (-73.441967989 41.171720014)
930656,THE MARY WADE HOME INCORPORATED,NON-PROFIT CORPORATION,THE MARY WADE HOME INCORPORATED,"MARY WADE HOME, THE  INCORPORATED",CCNH.002051C,CCNH,2051C,,Chronic & Convalescent Nursing Home,ACTIVE,CURRENT,1,07/01/2008 12:00:00 AM,07/01/2022 12:00:00 AM,06/30/2024 12:00:00 AM,118 CLINTON AVE,NEW HAVEN,CT,65133100,06/28/2023 12:00:00 AM,POINT (-72.892077003 41.31251101)
2248114,YNHH DEPT OF LABORATORY MEDICINE,NON-PROFIT CORPORATION,YNHH DEPT OF LABORATORY MEDICINE,YNHH NORTH HAVEN MEDICAL LABORATORY,CLAB.0000713,CLAB,713,,Clinical Laboratory,ACTIVE,CURRENT,1,01/04/2013 12:00:00 AM,04/01/2023 12:00:00 AM,03/31/2025 12:00:00 AM,6 DEVINE ST,NORTH HAVEN,CT,64732195,03/24/2023 12:00:00 AM,POINT (-72.88061299 41.382189017)
1791336,THE RESIDENCE AT FERRY PARK,LIMITED LIABILITY COMPANY,THE RESIDENCE AT FERRY PARK,THE RESIDENCE AT FERRY PARK,ALSA.0000214,ALSA,214,,Assisted Living Service Agency,ACTIVE,CURRENT,1,10/04/2019 12:00:00 AM,10/01/2023 12:00:00 AM,09/30/2025 12:00:00 AM,60 COLD SPRING RD,ROCKY HILL,CT,60673175,10/02/2023 12:00:00 AM,POINT (-72.681085976 41.641050014)
