Year,Town,Residential Type,Serial Number,List Year,Date Recorded,Address,Assessed Value,Sale Amount,Sales Ratio,Location,Lat,Long,BusinessEstablishment,EmploymentData,EmploymentWages,UnemploymentRates
2018,Bristol,Single Family,180124,2018,2018-11-06,74-76 DIVINITY ST,115430.0,162000.0,0.71,POINT (-72.9653188 41.6711756),-72.9653188,41.6711756,"1,353","22,349",56130,4.3
2018,Milford,Single Family,180600,2018,2018-12-21,433 GULF ST,921270.0,1200000.0,0.77,POINT (-73.04675 41.21273),-73.04675,41.21273,"2,146","27,614",44750,3.5
2019,Branford,Single Family,180371,2018,2019-06-07,10 LAUREL HILL RD,176100.0,240000.0,0.73,POINT (-72.8183 41.30613),-72.8183,41.30613,"1,210","12,847",43716,3.2
2019,Bridgeport,Single Family,181884,2018,2019-09-11,379 EAST AVE,60010.0,154000.0,0.39,POINT (-73.15827 41.19117),-73.15827,41.19117,"2,775","41,724",48672,5.3
2019,Milford,Single Family,180931,2018,2019-04-09,50 SPRING ST,188120.0,265000.0,0.71,POINT (-72.6557291 41.566456),-72.6557291,41.566456,"2,134","28,025",44964,3.3
2018,Bristol,Single Family,180209,2018,2018-12-03,216 OAKLAND ST,139930.0,180000.0,0.78,POINT (-72.9366 41.68453),-72.9366,41.68453,"1,353","22,349",56130,4.3
2019,Glastonbury,Condo,180319,2018,2019-04-03,48 BURNING TREE,359200.0,50000.0,7.18,POINT (-72.5206166 41.7339658),-72.5206166,41.7339658,"1,576","17,221",54651,2.5
2018,Danbury,Single Family,180006,2018,2018-10-01,8 THREE PARTNERS RD,201600.0,348000.0,0.58,POINT (-73.44318 41.43838),-73.44318,41.43838,"2,852","43,946",54944,3.2
2019,Bridgeport,Single Family,181288,2018,2019-05-23,40 REGENT ST,109880.0,245000.0,0.45,POINT (-73.21005 41.21617),-73.21005,41.21617,"2,775","41,724",48672,5.3
2018,Danbury,Condo,180220,2018,2018-11-20,2005 LARSON DR,170300.0,255000.0,0.67,POINT (-73.51345 41.38671),-73.51345,41.38671,"2,852","43,946",54944,3.2
2018,Bristol,Single Family,180193,2018,2018-11-30,355 HILL ST,173740.0,159900.0,1.09,POINT (-72.97453891055977 41.6907999),-72.97453891,41.6907999,"1,353","22,349",56130,4.3
2018,Bristol,Single Family,180054,2018,2018-10-19,174 BAYBERRY DR,95960.0,144000.0,0.67,POINT (-72.91326 41.6649),-72.91326,41.6649,"1,353","22,349",56130,4.3
2018,Norwalk,Condo,171163,2017,2018-06-26,172 ROWAYTON WOODS DR UNIT 111,232780.0,400000.0,0.58,POINT (-73.436 41.08103),-73.436,41.08103,"3,610","44,535",79129,3.5
2018,Fairfield,Single Family,180122,2018,2018-11-16,105 FIELD POINT DRIVE,510090.0,705000.0,0.72,POINT (-73.26494 41.12845),-73.26494,41.12845,"2,557","25,357",48095,3.4
2019,Bridgeport,Single Family,180944,2018,2019-03-22,115 TEXAS AVE,125720.0,210000.0,0.6,POINT (-73.1766974 41.2077297),-73.1766974,41.2077297,"2,775","41,724",48672,5.3
2018,Norwalk,Condo,170792,2017,2018-04-02,LEDGEBROOK DR GARAGE 12GL8,9400.0,283000.0,0.03,POINT (-73.44133 41.10553),-73.44133,41.10553,"3,610","44,535",79129,3.5
2019,Danbury,Single Family,181232,2018,2019-09-10,10 ASPEN WAY,215200.0,348500.0,0.62,POINT (-73.42383 41.45119),-73.42383,41.45119,"2,879","43,897",56811,3.1
2019,Fairfield,Condo,181054,2018,2019-09-13,67 SOUTHPORT GREEN,721910.0,1200000.0,0.6,POINT (-73.29035 41.13982),-73.29035,41.13982,"2,604","25,749",48334,3.3
2019,Bristol,Single Family,180533,2018,2019-04-02,164 MINNESOTA LN,160650.0,230000.0,0.7,POINT (-72.89921 41.71211),-72.89921,41.71211,"1,370","22,425",57592,4.1
2018,Norwalk,Single Family,171510,2017,2018-08-30,24 FRIENDLY RD,263510.0,460000.0,0.57,POINT (-73.39611 41.13033),-73.39611,41.13033,"3,610","44,535",79129,3.5
2019,Hamden,Condo,180748,2018,2019-07-19,13 POND HOLLOW DR,70070.0,179000.0,0.39,POINT (-72.93366 41.35763),-72.93366,41.35763,"1,706","20,577",41117,3.3
2018,Norwalk,Single Family,170719,2017,2018-03-12,16 HIGHBROOK RD,388740.0,622000.0,0.62,POINT (-73.4043649 41.1245781),-73.4043649,41.1245781,"3,610","44,535",79129,3.5
2019,Branford,Condo,180272,2018,2019-04-15,133 VILLAGE LA,105200.0,158500.0,0.66,POINT (-72.81759 41.29837),-72.81759,41.29837,"1,210","12,847",43716,3.2
2018,Norwalk,Single Family,171446,2017,2018-08-15,51 LOIS ST,227980.0,435000.0,0.52,POINT (-73.38647 41.13043),-73.38647,41.13043,"3,610","44,535",79129,3.5
2019,Hamden,Single Family,180256,2018,2019-01-11,69 MAPLE ST,116480.0,176000.0,0.66,POINT (-72.4487421 41.3950938),-72.4487421,41.3950938,"1,706","20,577",41117,3.3
2019,Hamden,Single Family,180874,2018,2019-08-29,114 CARLETON ST,131390.0,265000.0,0.5,POINT (-72.915 41.34491),-72.915,41.34491,"1,706","20,577",41117,3.3
2017,Norwalk,Single Family,170295,2017,2017-12-21,8 GORDON ST,226530.0,420000.0,0.54,POINT (-73.43239 41.12482),-73.43239,41.12482,"3,492","44,681",85825,4
2019,Meriden,Single Family,180369,2018,2019-03-01,41 MORSE ST,93590.0,153000.0,0.61,POINT (-72.78370301643548 41.55608735360938),-72.78370302,41.55608735,"1,420","22,728",44452,4.3
2019,Bridgeport,Single Family,180837,2018,2019-02-27,61 ANCHORAGE DR,740010.0,770000.0,0.96,POINT (-73.22478 41.14941),-73.22478,41.14941,"2,775","41,724",48672,5.3
2019,Branford,Single Family,180253,2018,2019-04-02,42 WALLACE RD,1087000.0,965000.0,1.13,POINT (-72.74707 41.26255),-72.74707,41.26255,"1,210","12,847",43716,3.2
2019,Milford,Single Family,181128,2018,2019-06-05,28 ODELL AVE,172620.0,71000.0,2.43,POINT (-73.03332 41.2082),-73.03332,41.2082,"2,134","28,025",44964,3.3
2019,Bristol,Condo,180807,2018,2019-07-02,15 GILLETTE WAY,44870.0,220000.0,0.2,POINT (-72.86479 41.76216),-72.86479,41.76216,"1,370","22,425",57592,4.1
2018,Meriden,Single Family,180094,2018,2018-11-05,179 JEPSON LN,98910.0,140000.0,0.71,POINT (-72.84083 41.51572),-72.84083,41.51572,"1,395","23,253",42945,4.5
2019,Hamden,Condo,180346,2018,2019-03-11,2390 STATE ST L3E,91070.0,126000.0,0.72,POINT (-72.89482 41.34629),-72.89482,41.34629,"1,706","20,577",41117,3.3
2019,Hamden,Single Family,180571,2018,2019-06-05,348 KNOB HILL DR,142380.0,264000.0,0.54,POINT (-72.91035 41.39649),-72.91035,41.39649,"1,706","20,577",41117,3.3
2018,Bristol,Single Family,180162,2018,2018-11-20,89 PONDVIEW LN,215250.0,322000.0,0.67,POINT (-72.95119 41.69269),-72.95119,41.69269,"1,353","22,349",56130,4.3
2018,Branford,Single Family,180026,2018,2018-10-12,5 CARLE RD,215300.0,312500.0,0.69,POINT (-72.84505714450968 41.28105993334931),-72.84505714,41.28105993,"1,182","12,853",41548,3.4
2019,Bridgeport,Single Family,181094,2018,2019-04-18,100 SAMPSON ST,95080.0,162960.0,0.58,POINT (-73.21088 41.19548),-73.21088,41.19548,"2,775","41,724",48672,5.3
2019,Farmington,Single Family,18198,2018,2019-04-01,4 CHERYL DR,233220.0,364000.0,0.64,POINT (-72.81035 41.70998),-72.81035,41.70998,"1,415","32,138",73373,2.7
2019,Greenwich,Single Family,180796,2018,2019-08-05,130 NORTH WATER STREET,267050.0,710000.0,0.38,POINT (-73.6560032 41.0079831),-73.6560032,41.0079831,"4,224","33,697",116476,2.8
2018,Branford,Condo,180090,2018,2018-11-26,2J THIMBLE ISLE,48200.0,83000.0,0.58,POINT (-72.75624 41.27457),-72.75624,41.27457,"1,182","12,853",41548,3.4
2019,Bridgeport,Condo,181403,2018,2019-06-12,62 CHESTNUT ST,22440.0,49025.0,0.46,POINT (-73.2034164197785 41.182873719053966),-73.20341642,41.18287372,"2,775","41,724",48672,5.3
2018,Bridgeport,Single Family,180340,2018,2018-11-28,723 BISHOP AVE,93310.0,136500.0,0.68,POINT (-73.15743 41.19214),-73.15743,41.19214,"2,702","42,028",48489,5.7
2018,Danbury,Single Family,180026,2018,2018-10-03,8 MARBIL RD,150700.0,100000.0,1.51,POINT (-73.47818 41.44044),-73.47818,41.44044,"2,852","43,946",54944,3.2
2019,Bridgeport,Single Family,181345,2018,2019-06-03,409 POND ST,80730.0,182400.0,0.44,POINT (-73.19701 41.20972),-73.19701,41.20972,"2,775","41,724",48672,5.3
2019,Greenwich,Single Family,180857,2018,2019-08-26,39 RIDGE STREET,580790.0,275000.0,2.11,POINT (-73.62197 41.02336),-73.62197,41.02336,"4,224","33,697",116476,2.8
2018,Norwalk,Condo,171597,2017,2018-09-21,85 LEDGEBROOK DR UNIT 13B02,227190.0,361000.0,0.63,POINT (-73.44135 41.10547),-73.44135,41.10547,"3,610","44,535",79129,3.5
2018,Bristol,Single Family,180025,2018,2018-10-11,63 HENDERSON ST,88760.0,150000.0,0.59,POINT (-72.94171 41.69252),-72.94171,41.69252,"1,353","22,349",56130,4.3
2019,Bridgeport,Condo,181253,2018,2019-05-17,3004 MADISON AVE UNIT A,50330.0,69500.0,0.72,POINT (-73.22738 41.21524),-73.22738,41.21524,"2,775","41,724",48672,5.3
2018,Norwalk,Condo,170701,2017,2018-03-06,62 GLENROCK UNIT F62,220360.0,305000.0,0.72,POINT (-73.43003 41.14757),-73.43003,41.14757,"3,610","44,535",79129,3.5
2019,Milford,Single Family,181629,2018,2019-09-23,54 SPRING ST,141240.0,136000.0,1.04,POINT (-73.10283 41.19965),-73.10283,41.19965,"2,134","28,025",44964,3.3
2019,Bristol,Condo,180914,2018,2019-07-31,22C RITA DR,89040.0,118500.0,0.75,POINT (-72.9001 41.65883),-72.9001,41.65883,"1,370","22,425",57592,4.1
2018,Bridgeport,Single Family,180462,2018,2018-12-18,453 EVERS ST,117130.0,163000.0,0.72,POINT (-73.1702607 41.2131404),-73.1702607,41.2131404,"2,702","42,028",48489,5.7
2018,Hamden,Single Family,180169,2018,2018-11-30,153 WOODLAWN ST,213220.0,295000.0,0.72,POINT (-72.914529 41.363712),-72.914529,41.363712,"1,686","20,623",40490,3.6
2018,Bridgeport,Single Family,180370,2018,2018-12-03,33 IVES COURT,80740.0,200000.0,0.4,POINT (-73.19139 41.19633),-73.19139,41.19633,"2,702","42,028",48489,5.7
2018,Norwalk,Single Family,171050,2017,2018-06-01,28 AMUNDSEN ST,182480.0,230000.0,0.79,POINT (-73.39368 41.10423),-73.39368,41.10423,"3,610","44,535",79129,3.5
2019,Bristol,Single Family,180844,2018,2019-07-16,17 WALNUT ST,101150.0,195000.0,0.52,POINT (-73.453036 41.4121345),-73.453036,41.4121345,"1,370","22,425",57592,4.1
2019,Bristol,Single Family,180844,2018,2019-07-16,17 WALNUT ST,101150.0,195000.0,0.52,POINT (-73.03344683708727 41.555909951033925),-73.03344684,41.55590995,"1,370","22,425",57592,4.1
2019,Branford,Condo,180339,2018,2019-05-20,171 WATCH HILL RD,108800.0,170000.0,0.64,POINT (-72.82932 41.30286),-72.82932,41.30286,"1,210","12,847",43716,3.2
2018,Bristol,Condo,180059,2018,2018-10-22,565 CLARK AVE UN 39,71610.0,109000.0,0.66,POINT (-72.98419 41.68508),-72.98419,41.68508,"1,353","22,349",56130,4.3
2019,Bristol,Single Family,180811,2018,2019-07-02,393 JEROME AVE,146470.0,70000.0,2.09,POINT (-72.92834 41.7006),-72.92834,41.7006,"1,370","22,425",57592,4.1
2018,Norwalk,Single Family,171191,2017,2018-06-28,10 BEAU ST,215070.0,385000.0,0.56,POINT (-73.43632 41.12489),-73.43632,41.12489,"3,610","44,535",79129,3.5
2019,Meriden,Single Family,180840,2018,2019-08-14,240 BUNKER AVE,90300.0,205000.0,0.44,POINT (-72.78423 41.54682),-72.78423,41.54682,"1,420","22,728",44452,4.3
2019,Glastonbury,Single Family,180589,2018,2019-07-19,37 FRANKLIN LN,285500.0,399000.0,0.72,POINT (-73.27657206122448 41.19936075510204),-73.27657206,41.19936076,"1,576","17,221",54651,2.5
2018,Bridgeport,Single Family,180148,2018,2018-10-24,210 MOFFITT ST,174310.0,320000.0,0.54,POINT (-73.19535 41.21243),-73.19535,41.21243,"2,702","42,028",48489,5.7
2019,Bristol,Single Family,180298,2018,2019-01-07,31 ROBBINS AVE,96740.0,141000.0,0.69,POINT (-72.95634 41.66483),-72.95634,41.66483,"1,370","22,425",57592,4.1
2019,Bristol,Single Family,181060,2018,2019-09-11,141 CONCORD ST,69300.0,130000.0,0.53,POINT (-72.9403587838049 41.69154995),-72.94035878,41.69154995,"1,370","22,425",57592,4.1
2019,Waterbury,Single Family,181822,2018,2019-06-20,78 BAGLEY TERR,80830.0,170000.0,0.48,POINT (-72.98577 41.55805),-72.98577,41.55805,"2,561","39,065",40408,5.7
2018,Greenwich,Single Family,180195,2018,2018-12-18,918 NORTH ST,7058590.0,4999000.0,1.41,POINT (-73.63685 41.12846),-73.63685,41.12846,"4,191","34,469",117379,2.9
2019,Meriden,Single Family,180795,2018,2019-08-01,177 HILLCREST AVE,95480.0,189900.0,0.5,POINT (-72.81897 41.52221),-72.81897,41.52221,"1,420","22,728",44452,4.3
2018,Waterbury,Single Family,180864,2018,2018-12-05,179 PARKLAWN DR,80060.0,125000.0,0.64,POINT (-73.07106 41.55669),-73.07106,41.55669,"2,505","39,856",40269,6.2
2018,Milford,Single Family,180447,2018,2018-11-02,64 NOBLE AVE,291240.0,425000.0,0.69,POINT (-73.06196 41.21734),-73.06196,41.21734,"2,146","27,614",44750,3.5
2019,Greenwich,Single Family,180870,2018,2019-08-30,27 MEADOW ROAD,1982750.0,2300000.0,0.86,POINT (-73.57783 41.02714),-73.57783,41.02714,"4,224","33,697",116476,2.8
2019,Hamden,Single Family,180263,2018,2019-01-16,9 JEAN ST,78260.0,105000.0,0.75,POINT (-72.89921 41.33487),-72.89921,41.33487,"1,706","20,577",41117,3.3
2019,Stamford,Single Family,1800634,2018,2019-02-22,74 LOLLY LANE,480350.0,720000.0,0.67,POINT (-73.54905 41.12204),-73.54905,41.12204,"6,149","76,212",105279,3.2
2018,Stamford,Single Family,1800171,2018,2018-11-05,146 MAYAPPLE ROAD,314470.0,325000.0,0.97,POINT (-73.5694416 41.1670672),-73.5694416,41.1670672,"6,045","76,345",104009,3.5
2019,Stamford,Single Family,1801600,2018,2019-08-23,30 RALSEY ROAD SOUTH,557500.0,950000.0,0.59,POINT (-73.53099 41.03095),-73.53099,41.03095,"6,149","76,212",105279,3.2
2019,Stamford,Condo,1801520,2018,2019-08-13,2475 SUMMER STREET # 3F,113050.0,175000.0,0.65,POINT (-73.54773 41.06817),-73.54773,41.06817,"6,149","76,212",105279,3.2
2019,Southbury,Condo,180241,2018,2019-03-27,57 C HERITAGE VILLAGE,54420.0,90000.0,0.6,POINT (-73.22515 41.48982),-73.22515,41.48982,668,"7,809",52845,3.3
2018,Milford,Single Family,180375,2018,2018-10-22,142 MAYFLOWER PL,143230.0,257500.0,0.56,POINT (-73.0655 41.20999),-73.0655,41.20999,"2,146","27,614",44750,3.5
2019,Danbury,Single Family,180503,2018,2019-02-25,104 BALL POND,329000.0,475000.0,0.69,POINT (-73.52036 41.44395),-73.52036,41.44395,"2,879","43,897",56811,3.1
2019,Greenwich,Single Family,180927,2018,2019-09-20,17 ONEIDA DR,1766310.0,2450000.0,0.72,POINT (-73.62178 41.01681),-73.62178,41.01681,"4,224","33,697",116476,2.8
2019,Danbury,Condo,180739,2018,2019-05-16,12 BOULEVARD DR #34-184,159600.0,257900.0,0.62,POINT (-73.49857 41.38049),-73.49857,41.38049,"2,879","43,897",56811,3.1
2019,Waterbury,Single Family,182197,2018,2019-08-26,188 BETH LANE,79460.0,145000.0,0.55,POINT (-72.99252 41.56029),-72.99252,41.56029,"2,561","39,065",40408,5.7
2019,Milford,Single Family,181159,2018,2019-06-06,7 ALDEN CT,167400.0,290000.0,0.58,POINT (-73.06826 41.21181),-73.06826,41.21181,"2,134","28,025",44964,3.3
2019,Waterbury,Single Family,181775,2018,2019-06-06,39 BUTLER ST,48270.0,113000.0,0.43,POINT (-73.03589 41.56683),-73.03589,41.56683,"2,561","39,065",40408,5.7
2019,Stamford,Condo,1801384,2018,2019-07-19,115 COLONIAL ROAD # 52,120638.0,584350.0,0.21,POINT (-73.53019 41.07029),-73.53019,41.07029,"6,149","76,212",105279,3.2
2018,Milford,Single Family,180450,2018,2018-11-01,18 ELM ST,222030.0,322000.0,0.69,POINT (-73.4898966 41.0738948),-73.4898966,41.0738948,"2,146","27,614",44750,3.5
2018,Stamford,Single Family,1800092,2018,2018-10-19,190 THORNRIDGE DRIVE,403420.0,275000.0,1.47,POINT (-73.52477 41.11993),-73.52477,41.11993,"6,045","76,345",104009,3.5
2019,Waterbury,Single Family,182085,2018,2019-08-01,126 PINERIDGE RD,95480.0,180000.0,0.53,POINT (-73.01175 41.5303),-73.01175,41.5303,"2,561","39,065",40408,5.7
2018,Danbury,Single Family,180080,2018,2018-10-17,16 PAUL ST,149900.0,185000.0,0.81,POINT (-73.45933 41.35333),-73.45933,41.35333,"2,852","43,946",54944,3.2
2019,Waterbury,Single Family,182270,2018,2019-09-10,58 BRADLEY AVE,72880.0,124000.0,0.59,POINT (-73.05359 41.53486),-73.05359,41.53486,"2,561","39,065",40408,5.7
2018,Stamford,Single Family,1800167,2018,2018-11-02,26 ARNOLD DRIVE,479270.0,725000.0,0.66,POINT (-73.53616 41.10435),-73.53616,41.10435,"6,045","76,345",104009,3.5
2018,Fairfield,Single Family,180037,2018,2018-10-09,49 FIRST STREET,188510.0,216300.0,0.87,POINT (-73.22326 41.18065),-73.22326,41.18065,"2,557","25,357",48095,3.4
2018,Stamford,Condo,1800208,2018,2018-11-14,1 STRAWBERRY HILL AVE # 7F,238590.0,385000.0,0.62,POINT (-73.5335 41.06056),-73.5335,41.06056,"6,045","76,345",104009,3.5
2019,Farmington,Single Family,18416,2018,2019-08-12,7 BRIDGEHAMPTON,539140.0,765000.0,0.7,POINT (-72.8128 41.71844),-72.8128,41.71844,"1,415","32,138",73373,2.7
2019,Greenwich,Single Family,180413,2018,2019-04-02,66 HALSEY DR,969500.0,2300000.0,0.42,POINT (-73.57135 41.05197),-73.57135,41.05197,"4,224","33,697",116476,2.8
2019,Milford,Single Family,180787,2018,2019-03-06,5 YALE AVE,358610.0,523000.0,0.69,POINT (-73.01056 41.21334),-73.01056,41.21334,"2,134","28,025",44964,3.3
2018,Greenwich,Condo,180014,2018,2018-10-15,48 SPRING ST 8,635320.0,900000.0,0.71,POINT (-73.6363 41.01964),-73.6363,41.01964,"4,191","34,469",117379,2.9
2018,Danbury,Single Family,180068,2018,2018-10-16,5 OAK LANE,145400.0,149000.0,0.98,POINT (-73.453467 41.4167072),-73.453467,41.4167072,"2,852","43,946",54944,3.2
2019,Milford,Single Family,181188,2018,2019-06-18,90 LANCE LN,223730.0,315000.0,0.71,POINT (-73.01936 41.21361),-73.01936,41.21361,"2,134","28,025",44964,3.3
2019,Milford,Single Family,181033,2018,2019-05-15,30 WOOD AVE,124880.0,195100.0,0.64,POINT (-73.1354502 41.2031309),-73.1354502,41.2031309,"2,134","28,025",44964,3.3
2019,Milford,Condo,180975,2018,2019-04-26,90 HEENAN DR #19,133650.0,175000.0,0.76,POINT (-73.01284 41.23846),-73.01284,41.23846,"2,134","28,025",44964,3.3
2019,Hamden,Condo,180439,2018,2019-04-24,136 HIGH TOP CR EAST U68,66990.0,107000.0,0.63,POINT (-72.95018 41.33992),-72.95018,41.33992,"1,706","20,577",41117,3.3
2018,Glastonbury,Single Family,180042,2018,2018-10-23,88 RUSSET RD,245000.0,180000.0,1.36,POINT (-72.56568 41.6864942),-72.56568,41.6864942,"1,522","17,188",52670,2.7
2019,Southbury,Single Family,180166,2018,2019-02-11,450 DUBLIN RD,350280.0,536000.0,0.65,POINT (-73.2009821 41.4939584),-73.2009821,41.4939584,668,"7,809",52845,3.3
2018,Hamden,Single Family,180201,2018,2018-12-18,81 HAVERFORD ST,178220.0,230000.0,0.77,POINT (-72.9067539 41.360124),-72.9067539,41.360124,"1,686","20,623",40490,3.6
2019,Glastonbury,Condo,180721,2018,2019-09-23,33 WILLIEB ST,129900.0,235000.0,0.55,POINT (-72.59994 41.70277),-72.59994,41.70277,"1,576","17,221",54651,2.5
2018,Stamford,Single Family,1800117,2018,2018-10-25,26 RICHMOND PLACE,355390.0,420000.0,0.85,POINT (-73.55215 41.04703),-73.55215,41.04703,"6,045","76,345",104009,3.5
2019,Glastonbury,Condo,180611,2018,2019-07-29,100 CONESTOGA WAY,130200.0,202500.0,0.64,POINT (-72.57429 41.69533),-72.57429,41.69533,"1,576","17,221",54651,2.5
2018,Glastonbury,Single Family,180160,2018,2018-12-17,27 CRANESBILL DR,353400.0,522500.0,0.68,POINT (-72.50516 41.70844),-72.50516,41.70844,"1,522","17,188",52670,2.7
2019,Southbury,Condo,180412,2018,2019-07-11,241 D HERITAGE VILLAGE,54200.0,65000.0,0.83,POINT (-73.22944545068182 41.4851785),-73.22944545,41.4851785,668,"7,809",52845,3.3
2018,Danbury,Condo,180327,2018,2018-12-20,163 SOUTH ST #83,81900.0,125000.0,0.66,POINT (-73.4458 41.38538),-73.4458,41.38538,"2,852","43,946",54944,3.2
2019,Hamden,Condo,180934,2018,2019-09-24,389-391 MILL ROCK RD,56910.0,15000.0,3.79,POINT (-72.92567 41.33959),-72.92567,41.33959,"1,706","20,577",41117,3.3
2019,Meriden,Single Family,180786,2018,2019-07-31,292 EDGEMARK ACRES,175490.0,307000.0,0.57,POINT (-72.8418 41.52908),-72.8418,41.52908,"1,420","22,728",44452,4.3
2019,Danbury,Condo,180576,2018,2019-03-21,25 PUTNAM LA,18200.0,497610.0,0.04,POINT (-73.43484 41.38024),-73.43484,41.38024,"2,879","43,897",56811,3.1
2018,Fairfield,Single Family,180177,2018,2018-12-03,4 CEDARHURST LANE,252560.0,332000.0,0.76,POINT (-73.23998 41.17847),-73.23998,41.17847,"2,557","25,357",48095,3.4
2019,Farmington,Single Family,18454,2018,2019-09-17,9 CEDAR RIDGE DR,184040.0,307000.0,0.6,POINT (-72.78357 41.72966),-72.78357,41.72966,"1,415","32,138",73373,2.7
2019,Danbury,Single Family,180693,2018,2019-05-02,11 MENDES RD,220200.0,349900.0,0.63,POINT (-73.46839 41.44462),-73.46839,41.44462,"2,879","43,897",56811,3.1
2019,Southbury,Condo,180481,2018,2019-08-20,1009 A HERITAGE VILLAGE,96290.0,125000.0,0.77,POINT (-73.22804 41.49103),-73.22804,41.49103,668,"7,809",52845,3.3
2019,Glastonbury,Single Family,180498,2018,2019-06-19,21 GLASTONBURY HUNT LN,345000.0,575000.0,0.6,POINT (-72.60647 41.63643),-72.60647,41.63643,"1,576","17,221",54651,2.5
2019,Meriden,Single Family,180770,2018,2019-07-29,75 WINTHROP TERR,136710.0,216000.0,0.63,POINT (-72.81557 41.53537),-72.81557,41.53537,"1,420","22,728",44452,4.3
2019,Glastonbury,Single Family,180535,2018,2019-07-02,20 PURTILL ST,423400.0,640000.0,0.66,POINT (-72.57231 41.66996),-72.57231,41.66996,"1,576","17,221",54651,2.5
2018,Stamford,Single Family,1800075,2018,2018-10-16,35 OGDEN ROAD,275500.0,453000.0,0.61,POINT (-73.53575 41.08216),-73.53575,41.08216,"6,045","76,345",104009,3.5
2019,Glastonbury,Single Family,180419,2018,2019-05-21,9 EASTBURY HILL RD,296200.0,412000.0,0.72,POINT (-72.53864 41.68301),-72.53864,41.68301,"1,576","17,221",54651,2.5
2018,Waterbury,Single Family,180925,2018,2018-12-17,181 ARDSLEY RD,101850.0,160000.0,0.64,POINT (-73.07794 41.56861),-73.07794,41.56861,"2,505","39,856",40269,6.2
2019,Waterbury,Single Family,181444,2018,2019-04-04,198 CHIPMAN ST,126150.0,152000.0,0.83,POINT (-73.057 41.54236),-73.057,41.54236,"2,561","39,065",40408,5.7
2019,Stamford,Condo,1800942,2018,2019-05-02,28 ROCK SPRING ROAD B2,346430.0,450000.0,0.77,POINT (-73.53172 41.06618),-73.53172,41.06618,"6,149","76,212",105279,3.2
2019,Farmington,Single Family,18260,2018,2019-05-21,3 JEFFERSON CROSSING,909870.0,1675000.0,0.54,POINT (-72.8041 41.75808),-72.8041,41.75808,"1,415","32,138",73373,2.7
2019,Danbury,Condo,180939,2018,2019-07-01,15 SCUPPO RD #1602,143600.0,250000.0,0.57,POINT (-73.48209 41.39251),-73.48209,41.39251,"2,879","43,897",56811,3.1
2018,Waterbury,Condo,180089,2018,2018-10-16,345 COLONIAL AVE #17B,38810.0,54000.0,0.72,POINT (-73.0621 41.58745),-73.0621,41.58745,"2,505","39,856",40269,6.2
2019,Danbury,Single Family,181157,2018,2019-08-20,3 SADDLE ROCK RD,197600.0,266500.0,0.74,POINT (-73.49312 41.42004),-73.49312,41.42004,"2,879","43,897",56811,3.1
