Town,Year,Crime Type,Number of Crimes Committed,"Number of Crimes Committed per 100,000",Crime ID,State,geometry
Salem,2010,Total Crime,43.0,1062.0,10648,CT,POINT (-72.2762084 41.491269)
Salem,2010,Total Violent Crime,0.0,0.0,10649,CT,POINT (-72.2762084 41.491269)
Salem,2010,Total Property Crime,43.0,1062.0,10650,CT,POINT (-72.2762084 41.491269)
Salem,2010,Aggravated Assault,0.0,0.0,10651,CT,POINT (-72.2762084 41.491269)
Salem,2010,Murder,0.0,0.0,10652,CT,POINT (-72.2762084 41.491269)
Salem,2010,Rape,0.0,0.0,10653,CT,POINT (-72.2762084 41.491269)
Salem,2010,Robbery,0.0,0.0,10654,CT,POINT (-72.2762084 41.491269)
Salem,2010,Burglary,18.0,444.6,10655,CT,POINT (-72.2762084 41.491269)
Salem,2010,Larceny,25.0,617.4,10656,CT,POINT (-72.2762084 41.491269)
Salem,2010,Motor Vehicle Theft,0.0,0.0,10657,CT,POINT (-72.2762084 41.491269)
Salem,2010,Arson,0.0,0.0,10658,CT,POINT (-72.2762084 41.491269)
Salem,2011,Total Crime,24.0,591.7,10659,CT,POINT (-72.2762084 41.491269)
Salem,2011,Total Violent Crime,1.0,24.7,10660,CT,POINT (-72.2762084 41.491269)
Salem,2011,Total Property Crime,23.0,567.1,10661,CT,POINT (-72.2762084 41.491269)
Salem,2011,Aggravated Assault,1.0,24.7,10662,CT,POINT (-72.2762084 41.491269)
Salem,2011,Murder,0.0,0.0,10663,CT,POINT (-72.2762084 41.491269)
Salem,2011,Rape,0.0,0.0,10664,CT,POINT (-72.2762084 41.491269)
Salem,2011,Robbery,0.0,0.0,10665,CT,POINT (-72.2762084 41.491269)
Salem,2011,Burglary,9.0,221.9,10666,CT,POINT (-72.2762084 41.491269)
Salem,2011,Larceny,12.0,295.9,10667,CT,POINT (-72.2762084 41.491269)
Salem,2011,Motor Vehicle Theft,2.0,49.3,10668,CT,POINT (-72.2762084 41.491269)
Salem,2011,Arson,0.0,0.0,10669,CT,POINT (-72.2762084 41.491269)
Salem,2012,Total Crime,44.0,1081.9,10670,CT,POINT (-72.2762084 41.491269)
Salem,2012,Total Violent Crime,4.0,98.4,10671,CT,POINT (-72.2762084 41.491269)
Salem,2012,Total Property Crime,40.0,983.5,10672,CT,POINT (-72.2762084 41.491269)
Salem,2012,Aggravated Assault,4.0,98.4,10673,CT,POINT (-72.2762084 41.491269)
Salem,2012,Murder,0.0,0.0,10674,CT,POINT (-72.2762084 41.491269)
Salem,2012,Rape,0.0,0.0,10675,CT,POINT (-72.2762084 41.491269)
Salem,2012,Robbery,0.0,0.0,10676,CT,POINT (-72.2762084 41.491269)
Salem,2012,Burglary,15.0,368.8,10677,CT,POINT (-72.2762084 41.491269)
Salem,2012,Larceny,22.0,540.9,10678,CT,POINT (-72.2762084 41.491269)
Salem,2012,Motor Vehicle Theft,3.0,73.8,10679,CT,POINT (-72.2762084 41.491269)
Salem,2012,Arson,0.0,0.0,10680,CT,POINT (-72.2762084 41.491269)
Salem,2013,Total Crime,28.0,687.6,10681,CT,POINT (-72.2762084 41.491269)
Salem,2013,Total Violent Crime,0.0,0.0,10682,CT,POINT (-72.2762084 41.491269)
Salem,2013,Total Property Crime,28.0,687.6,10683,CT,POINT (-72.2762084 41.491269)
Salem,2013,Aggravated Assault,0.0,0.0,10684,CT,POINT (-72.2762084 41.491269)
Salem,2013,Murder,0.0,0.0,10685,CT,POINT (-72.2762084 41.491269)
Salem,2013,Rape,0.0,0.0,10686,CT,POINT (-72.2762084 41.491269)
Salem,2013,Robbery,0.0,0.0,10687,CT,POINT (-72.2762084 41.491269)
Salem,2013,Burglary,12.0,294.7,10688,CT,POINT (-72.2762084 41.491269)
Salem,2013,Larceny,15.0,368.4,10689,CT,POINT (-72.2762084 41.491269)
Salem,2013,Motor Vehicle Theft,1.0,24.6,10690,CT,POINT (-72.2762084 41.491269)
Salem,2013,Arson,0.0,0.0,10691,CT,POINT (-72.2762084 41.491269)
Salem,2014,Total Crime,30.0,737.3,10692,CT,POINT (-72.2762084 41.491269)
Salem,2014,Total Violent Crime,3.0,73.7,10693,CT,POINT (-72.2762084 41.491269)
Salem,2014,Total Property Crime,27.0,663.6,10694,CT,POINT (-72.2762084 41.491269)
Salem,2014,Aggravated Assault,0.0,0.0,10695,CT,POINT (-72.2762084 41.491269)
Salem,2014,Murder,0.0,0.0,10696,CT,POINT (-72.2762084 41.491269)
Salem,2014,Rape,1.0,24.6,10697,CT,POINT (-72.2762084 41.491269)
Salem,2014,Robbery,2.0,49.2,10698,CT,POINT (-72.2762084 41.491269)
Salem,2014,Burglary,10.0,245.8,10699,CT,POINT (-72.2762084 41.491269)
Salem,2014,Larceny,17.0,417.8,10700,CT,POINT (-72.2762084 41.491269)
Salem,2014,Motor Vehicle Theft,0.0,0.0,10701,CT,POINT (-72.2762084 41.491269)
Salem,2014,Arson,1.0,24.6,10702,CT,POINT (-72.2762084 41.491269)
Salem,2015,Total Crime,19.0,467.4,10703,CT,POINT (-72.2762084 41.491269)
Salem,2015,Total Violent Crime,1.0,24.6,10704,CT,POINT (-72.2762084 41.491269)
Salem,2015,Total Property Crime,18.0,442.8,10705,CT,POINT (-72.2762084 41.491269)
Salem,2015,Aggravated Assault,1.0,24.6,10706,CT,POINT (-72.2762084 41.491269)
Salem,2015,Murder,0.0,0.0,10707,CT,POINT (-72.2762084 41.491269)
Salem,2015,Rape,0.0,0.0,10708,CT,POINT (-72.2762084 41.491269)
Salem,2015,Robbery,0.0,0.0,10709,CT,POINT (-72.2762084 41.491269)
Salem,2015,Burglary,8.0,196.8,10710,CT,POINT (-72.2762084 41.491269)
Salem,2015,Larceny,9.0,221.4,10711,CT,POINT (-72.2762084 41.491269)
Salem,2015,Motor Vehicle Theft,1.0,24.6,10712,CT,POINT (-72.2762084 41.491269)
Salem,2015,Arson,0.0,0.0,10713,CT,POINT (-72.2762084 41.491269)
Salem,2016,Total Crime,35.0,862.9,10714,CT,POINT (-72.2762084 41.491269)
Salem,2016,Total Violent Crime,1.0,24.7,10715,CT,POINT (-72.2762084 41.491269)
Salem,2016,Total Property Crime,34.0,838.3,10716,CT,POINT (-72.2762084 41.491269)
Salem,2016,Aggravated Assault,1.0,24.7,10717,CT,POINT (-72.2762084 41.491269)
Salem,2016,Murder,0.0,0.0,10718,CT,POINT (-72.2762084 41.491269)
Salem,2016,Rape,0.0,0.0,10719,CT,POINT (-72.2762084 41.491269)
Salem,2016,Robbery,0.0,0.0,10720,CT,POINT (-72.2762084 41.491269)
Salem,2016,Burglary,14.0,345.2,10721,CT,POINT (-72.2762084 41.491269)
Salem,2016,Larceny,16.0,394.5,10722,CT,POINT (-72.2762084 41.491269)
Salem,2016,Motor Vehicle Theft,4.0,98.6,10723,CT,POINT (-72.2762084 41.491269)
Salem,2016,Arson,2.0,49.3,10724,CT,POINT (-72.2762084 41.491269)
Salem,2017,Total Crime,15.0,369.3,10725,CT,POINT (-72.2762084 41.491269)
Salem,2017,Total Violent Crime,3.0,73.9,10726,CT,POINT (-72.2762084 41.491269)
Salem,2017,Total Property Crime,12.0,295.4,10727,CT,POINT (-72.2762084 41.491269)
Salem,2017,Aggravated Assault,2.0,49.2,10728,CT,POINT (-72.2762084 41.491269)
Salem,2017,Murder,0.0,0.0,10729,CT,POINT (-72.2762084 41.491269)
Salem,2017,Rape,0.0,0.0,10730,CT,POINT (-72.2762084 41.491269)
Salem,2017,Robbery,1.0,24.6,10731,CT,POINT (-72.2762084 41.491269)
Salem,2017,Burglary,3.0,73.9,10732,CT,POINT (-72.2762084 41.491269)
Salem,2017,Larceny,8.0,196.9,10733,CT,POINT (-72.2762084 41.491269)
Salem,2017,Motor Vehicle Theft,1.0,24.6,10734,CT,POINT (-72.2762084 41.491269)
Salem,2017,Arson,0.0,0.0,10735,CT,POINT (-72.2762084 41.491269)
Salisbury,2010,Total Crime,45.0,1077.8,10736,CT,POINT (-73.4212318 41.983426)
Salisbury,2010,Total Violent Crime,3.0,71.9,10737,CT,POINT (-73.4212318 41.983426)
Salisbury,2010,Total Property Crime,42.0,1006.0,10738,CT,POINT (-73.4212318 41.983426)
Salisbury,2010,Aggravated Assault,2.0,47.9,10739,CT,POINT (-73.4212318 41.983426)
Salisbury,2010,Murder,0.0,0.0,10740,CT,POINT (-73.4212318 41.983426)
Salisbury,2010,Rape,1.0,24.0,10741,CT,POINT (-73.4212318 41.983426)
Salisbury,2010,Robbery,0.0,0.0,10742,CT,POINT (-73.4212318 41.983426)
Salisbury,2010,Burglary,17.0,407.2,10743,CT,POINT (-73.4212318 41.983426)
Salisbury,2010,Larceny,24.0,574.9,10744,CT,POINT (-73.4212318 41.983426)
Salisbury,2010,Motor Vehicle Theft,1.0,24.0,10745,CT,POINT (-73.4212318 41.983426)
Salisbury,2010,Arson,0.0,0.0,10746,CT,POINT (-73.4212318 41.983426)
Salisbury,2011,Total Crime,31.0,741.1,10747,CT,POINT (-73.4212318 41.983426)
Salisbury,2011,Total Violent Crime,3.0,71.7,10748,CT,POINT (-73.4212318 41.983426)
Salisbury,2011,Total Property Crime,28.0,669.4,10749,CT,POINT (-73.4212318 41.983426)
Salisbury,2011,Aggravated Assault,3.0,71.7,10750,CT,POINT (-73.4212318 41.983426)
Salisbury,2011,Murder,0.0,0.0,10751,CT,POINT (-73.4212318 41.983426)
Salisbury,2011,Rape,0.0,0.0,10752,CT,POINT (-73.4212318 41.983426)
Salisbury,2011,Robbery,0.0,0.0,10753,CT,POINT (-73.4212318 41.983426)
Salisbury,2011,Burglary,7.0,167.3,10754,CT,POINT (-73.4212318 41.983426)
Salisbury,2011,Larceny,21.0,502.0,10755,CT,POINT (-73.4212318 41.983426)
Salisbury,2011,Motor Vehicle Theft,0.0,0.0,10756,CT,POINT (-73.4212318 41.983426)
Salisbury,2011,Arson,0.0,0.0,10757,CT,POINT (-73.4212318 41.983426)
Salisbury,2012,Total Crime,32.0,763.0,10758,CT,POINT (-73.4212318 41.983426)
Salisbury,2012,Total Violent Crime,3.0,71.5,10759,CT,POINT (-73.4212318 41.983426)
Salisbury,2012,Total Property Crime,29.0,691.5,10760,CT,POINT (-73.4212318 41.983426)
Salisbury,2012,Aggravated Assault,2.0,47.7,10761,CT,POINT (-73.4212318 41.983426)
Salisbury,2012,Murder,0.0,0.0,10762,CT,POINT (-73.4212318 41.983426)
Salisbury,2012,Rape,0.0,0.0,10763,CT,POINT (-73.4212318 41.983426)
Salisbury,2012,Robbery,1.0,23.8,10764,CT,POINT (-73.4212318 41.983426)
Salisbury,2012,Burglary,7.0,166.9,10765,CT,POINT (-73.4212318 41.983426)
Salisbury,2012,Larceny,21.0,500.7,10766,CT,POINT (-73.4212318 41.983426)
Salisbury,2012,Motor Vehicle Theft,1.0,23.8,10767,CT,POINT (-73.4212318 41.983426)
Salisbury,2012,Arson,0.0,0.0,10768,CT,POINT (-73.4212318 41.983426)
Salisbury,2013,Total Crime,36.0,857.3,10769,CT,POINT (-73.4212318 41.983426)
Salisbury,2013,Total Violent Crime,3.0,71.4,10770,CT,POINT (-73.4212318 41.983426)
Salisbury,2013,Total Property Crime,33.0,785.9,10771,CT,POINT (-73.4212318 41.983426)
Salisbury,2013,Aggravated Assault,2.0,47.6,10772,CT,POINT (-73.4212318 41.983426)
Salisbury,2013,Murder,0.0,0.0,10773,CT,POINT (-73.4212318 41.983426)
Salisbury,2013,Rape,0.0,0.0,10774,CT,POINT (-73.4212318 41.983426)
Salisbury,2013,Robbery,1.0,23.8,10775,CT,POINT (-73.4212318 41.983426)
Salisbury,2013,Burglary,17.0,404.9,10776,CT,POINT (-73.4212318 41.983426)
Salisbury,2013,Larceny,15.0,357.2,10777,CT,POINT (-73.4212318 41.983426)
Salisbury,2013,Motor Vehicle Theft,1.0,23.8,10778,CT,POINT (-73.4212318 41.983426)
Salisbury,2013,Arson,0.0,0.0,10779,CT,POINT (-73.4212318 41.983426)
Salisbury,2014,Total Crime,30.0,715.0,10780,CT,POINT (-73.4212318 41.983426)
Salisbury,2014,Total Violent Crime,1.0,23.8,10781,CT,POINT (-73.4212318 41.983426)
Salisbury,2014,Total Property Crime,29.0,691.1,10782,CT,POINT (-73.4212318 41.983426)
Salisbury,2014,Aggravated Assault,0.0,0.0,10783,CT,POINT (-73.4212318 41.983426)
Salisbury,2014,Murder,0.0,0.0,10784,CT,POINT (-73.4212318 41.983426)
Salisbury,2014,Rape,1.0,23.8,10785,CT,POINT (-73.4212318 41.983426)
Salisbury,2014,Robbery,0.0,0.0,10786,CT,POINT (-73.4212318 41.983426)
Salisbury,2014,Burglary,3.0,71.5,10787,CT,POINT (-73.4212318 41.983426)
Salisbury,2014,Larceny,23.0,548.1,10788,CT,POINT (-73.4212318 41.983426)
Salisbury,2014,Motor Vehicle Theft,3.0,71.5,10789,CT,POINT (-73.4212318 41.983426)
Salisbury,2014,Arson,1.0,23.8,10790,CT,POINT (-73.4212318 41.983426)
Salisbury,2015,Total Crime,14.0,334.0,10791,CT,POINT (-73.4212318 41.983426)
Salisbury,2015,Total Violent Crime,0.0,0.0,10792,CT,POINT (-73.4212318 41.983426)
Salisbury,2015,Total Property Crime,14.0,334.0,10793,CT,POINT (-73.4212318 41.983426)
Salisbury,2015,Aggravated Assault,0.0,0.0,10794,CT,POINT (-73.4212318 41.983426)
Salisbury,2015,Murder,0.0,0.0,10795,CT,POINT (-73.4212318 41.983426)
Salisbury,2015,Rape,0.0,0.0,10796,CT,POINT (-73.4212318 41.983426)
Salisbury,2015,Robbery,0.0,0.0,10797,CT,POINT (-73.4212318 41.983426)
Salisbury,2015,Burglary,4.0,95.4,10798,CT,POINT (-73.4212318 41.983426)
Salisbury,2015,Larceny,10.0,238.6,10799,CT,POINT (-73.4212318 41.983426)
Salisbury,2015,Motor Vehicle Theft,0.0,0.0,10800,CT,POINT (-73.4212318 41.983426)
Salisbury,2015,Arson,0.0,0.0,10801,CT,POINT (-73.4212318 41.983426)
Salisbury,2016,Total Crime,20.0,478.4,10802,CT,POINT (-73.4212318 41.983426)
Salisbury,2016,Total Violent Crime,1.0,23.9,10803,CT,POINT (-73.4212318 41.983426)
Salisbury,2016,Total Property Crime,19.0,454.4,10804,CT,POINT (-73.4212318 41.983426)
Salisbury,2016,Aggravated Assault,0.0,0.0,10805,CT,POINT (-73.4212318 41.983426)
Salisbury,2016,Murder,0.0,0.0,10806,CT,POINT (-73.4212318 41.983426)
Salisbury,2016,Rape,0.0,0.0,10807,CT,POINT (-73.4212318 41.983426)
Salisbury,2016,Robbery,1.0,23.9,10808,CT,POINT (-73.4212318 41.983426)
Salisbury,2016,Burglary,4.0,95.7,10809,CT,POINT (-73.4212318 41.983426)
Salisbury,2016,Larceny,13.0,310.9,10810,CT,POINT (-73.4212318 41.983426)
Salisbury,2016,Motor Vehicle Theft,2.0,47.8,10811,CT,POINT (-73.4212318 41.983426)
Salisbury,2016,Arson,0.0,0.0,10812,CT,POINT (-73.4212318 41.983426)
Salisbury,2017,Total Crime,17.0,406.0,10813,CT,POINT (-73.4212318 41.983426)
Salisbury,2017,Total Violent Crime,2.0,47.8,10814,CT,POINT (-73.4212318 41.983426)
Salisbury,2017,Total Property Crime,15.0,358.3,10815,CT,POINT (-73.4212318 41.983426)
Salisbury,2017,Aggravated Assault,0.0,0.0,10816,CT,POINT (-73.4212318 41.983426)
Salisbury,2017,Murder,0.0,0.0,10817,CT,POINT (-73.4212318 41.983426)
Salisbury,2017,Rape,2.0,47.8,10818,CT,POINT (-73.4212318 41.983426)
Salisbury,2017,Robbery,0.0,0.0,10819,CT,POINT (-73.4212318 41.983426)
Salisbury,2017,Burglary,6.0,143.3,10820,CT,POINT (-73.4212318 41.983426)
Salisbury,2017,Larceny,8.0,191.1,10821,CT,POINT (-73.4212318 41.983426)
Salisbury,2017,Motor Vehicle Theft,1.0,23.9,10822,CT,POINT (-73.4212318 41.983426)
Salisbury,2017,Arson,0.0,0.0,10823,CT,POINT (-73.4212318 41.983426)
Scotland,2010,Total Crime,13.0,796.6,10824,CT,POINT (-72.082083 41.6981999)
Scotland,2010,Total Violent Crime,1.0,61.3,10825,CT,POINT (-72.082083 41.6981999)
Scotland,2010,Total Property Crime,12.0,735.3,10826,CT,POINT (-72.082083 41.6981999)
Scotland,2010,Aggravated Assault,1.0,61.3,10827,CT,POINT (-72.082083 41.6981999)
Scotland,2010,Murder,0.0,0.0,10828,CT,POINT (-72.082083 41.6981999)
Scotland,2010,Rape,0.0,0.0,10829,CT,POINT (-72.082083 41.6981999)
Scotland,2010,Robbery,0.0,0.0,10830,CT,POINT (-72.082083 41.6981999)
Scotland,2010,Burglary,4.0,245.1,10831,CT,POINT (-72.082083 41.6981999)
Scotland,2010,Larceny,4.0,245.1,10832,CT,POINT (-72.082083 41.6981999)
Scotland,2010,Motor Vehicle Theft,4.0,245.1,10833,CT,POINT (-72.082083 41.6981999)
Scotland,2010,Arson,0.0,0.0,10834,CT,POINT (-72.082083 41.6981999)
Scotland,2011,Total Crime,12.0,733.9,10835,CT,POINT (-72.082083 41.6981999)
Scotland,2011,Total Violent Crime,1.0,61.2,10836,CT,POINT (-72.082083 41.6981999)
Scotland,2011,Total Property Crime,11.0,672.8,10837,CT,POINT (-72.082083 41.6981999)
Scotland,2011,Aggravated Assault,1.0,61.2,10838,CT,POINT (-72.082083 41.6981999)
Scotland,2011,Murder,0.0,0.0,10839,CT,POINT (-72.082083 41.6981999)
Scotland,2011,Rape,0.0,0.0,10840,CT,POINT (-72.082083 41.6981999)
Scotland,2011,Robbery,0.0,0.0,10841,CT,POINT (-72.082083 41.6981999)
Scotland,2011,Burglary,6.0,367.0,10842,CT,POINT (-72.082083 41.6981999)
Scotland,2011,Larceny,3.0,183.5,10843,CT,POINT (-72.082083 41.6981999)
Scotland,2011,Motor Vehicle Theft,2.0,122.3,10844,CT,POINT (-72.082083 41.6981999)
Scotland,2011,Arson,0.0,0.0,10845,CT,POINT (-72.082083 41.6981999)
Scotland,2012,Total Crime,15.0,915.2,10846,CT,POINT (-72.082083 41.6981999)
Scotland,2012,Total Violent Crime,1.0,61.0,10847,CT,POINT (-72.082083 41.6981999)
Scotland,2012,Total Property Crime,14.0,854.2,10848,CT,POINT (-72.082083 41.6981999)
Scotland,2012,Aggravated Assault,1.0,61.0,10849,CT,POINT (-72.082083 41.6981999)
Scotland,2012,Murder,0.0,0.0,10850,CT,POINT (-72.082083 41.6981999)
Scotland,2012,Rape,0.0,0.0,10851,CT,POINT (-72.082083 41.6981999)
Scotland,2012,Robbery,0.0,0.0,10852,CT,POINT (-72.082083 41.6981999)
Scotland,2012,Burglary,8.0,488.1,10853,CT,POINT (-72.082083 41.6981999)
Scotland,2012,Larceny,6.0,366.1,10854,CT,POINT (-72.082083 41.6981999)
Scotland,2012,Motor Vehicle Theft,0.0,0.0,10855,CT,POINT (-72.082083 41.6981999)
Scotland,2012,Arson,0.0,0.0,10856,CT,POINT (-72.082083 41.6981999)
Scotland,2013,Total Crime,19.0,1157.8,10857,CT,POINT (-72.082083 41.6981999)
Scotland,2013,Total Violent Crime,2.0,121.9,10858,CT,POINT (-72.082083 41.6981999)
Scotland,2013,Total Property Crime,17.0,1036.0,10859,CT,POINT (-72.082083 41.6981999)
Scotland,2013,Aggravated Assault,2.0,121.9,10860,CT,POINT (-72.082083 41.6981999)
Scotland,2013,Murder,0.0,0.0,10861,CT,POINT (-72.082083 41.6981999)
Scotland,2013,Rape,0.0,0.0,10862,CT,POINT (-72.082083 41.6981999)
Scotland,2013,Robbery,0.0,0.0,10863,CT,POINT (-72.082083 41.6981999)
Scotland,2013,Burglary,8.0,487.5,10864,CT,POINT (-72.082083 41.6981999)
Scotland,2013,Larceny,8.0,487.5,10865,CT,POINT (-72.082083 41.6981999)
Scotland,2013,Motor Vehicle Theft,1.0,60.9,10866,CT,POINT (-72.082083 41.6981999)
Scotland,2013,Arson,0.0,0.0,10867,CT,POINT (-72.082083 41.6981999)
Scotland,2014,Total Crime,8.0,487.8,10868,CT,POINT (-72.082083 41.6981999)
Scotland,2014,Total Violent Crime,0.0,0.0,10869,CT,POINT (-72.082083 41.6981999)
Scotland,2014,Total Property Crime,8.0,487.8,10870,CT,POINT (-72.082083 41.6981999)
Scotland,2014,Aggravated Assault,0.0,0.0,10871,CT,POINT (-72.082083 41.6981999)
Scotland,2014,Murder,0.0,0.0,10872,CT,POINT (-72.082083 41.6981999)
Scotland,2014,Rape,0.0,0.0,10873,CT,POINT (-72.082083 41.6981999)
Scotland,2014,Robbery,0.0,0.0,10874,CT,POINT (-72.082083 41.6981999)
Scotland,2014,Burglary,3.0,182.9,10875,CT,POINT (-72.082083 41.6981999)
Scotland,2014,Larceny,1.0,61.0,10876,CT,POINT (-72.082083 41.6981999)
Scotland,2014,Motor Vehicle Theft,4.0,243.9,10877,CT,POINT (-72.082083 41.6981999)
Scotland,2014,Arson,0.0,0.0,10878,CT,POINT (-72.082083 41.6981999)
Scotland,2015,Total Crime,10.0,610.5,10879,CT,POINT (-72.082083 41.6981999)
Scotland,2015,Total Violent Crime,2.0,122.1,10880,CT,POINT (-72.082083 41.6981999)
Scotland,2015,Total Property Crime,8.0,488.4,10881,CT,POINT (-72.082083 41.6981999)
Scotland,2015,Aggravated Assault,0.0,0.0,10882,CT,POINT (-72.082083 41.6981999)
Scotland,2015,Murder,0.0,0.0,10883,CT,POINT (-72.082083 41.6981999)
Scotland,2015,Rape,2.0,122.1,10884,CT,POINT (-72.082083 41.6981999)
Scotland,2015,Robbery,0.0,0.0,10885,CT,POINT (-72.082083 41.6981999)
Scotland,2015,Burglary,4.0,244.2,10886,CT,POINT (-72.082083 41.6981999)
Scotland,2015,Larceny,3.0,183.2,10887,CT,POINT (-72.082083 41.6981999)
Scotland,2015,Motor Vehicle Theft,1.0,61.1,10888,CT,POINT (-72.082083 41.6981999)
Scotland,2015,Arson,1.0,61.1,10889,CT,POINT (-72.082083 41.6981999)
Scotland,2016,Total Crime,7.0,428.4,10890,CT,POINT (-72.082083 41.6981999)
Scotland,2016,Total Violent Crime,0.0,0.0,10891,CT,POINT (-72.082083 41.6981999)
Scotland,2016,Total Property Crime,7.0,428.4,10892,CT,POINT (-72.082083 41.6981999)
Scotland,2016,Aggravated Assault,0.0,0.0,10893,CT,POINT (-72.082083 41.6981999)
Scotland,2016,Murder,0.0,0.0,10894,CT,POINT (-72.082083 41.6981999)
Scotland,2016,Rape,0.0,0.0,10895,CT,POINT (-72.082083 41.6981999)
Scotland,2016,Robbery,0.0,0.0,10896,CT,POINT (-72.082083 41.6981999)
Scotland,2016,Burglary,4.0,244.8,10897,CT,POINT (-72.082083 41.6981999)
Scotland,2016,Larceny,2.0,122.4,10898,CT,POINT (-72.082083 41.6981999)
Scotland,2016,Motor Vehicle Theft,1.0,61.2,10899,CT,POINT (-72.082083 41.6981999)
Scotland,2016,Arson,0.0,0.0,10900,CT,POINT (-72.082083 41.6981999)
Scotland,2017,Total Crime,8.0,489.0,10901,CT,POINT (-72.082083 41.6981999)
Scotland,2017,Total Violent Crime,1.0,61.1,10902,CT,POINT (-72.082083 41.6981999)
Scotland,2017,Total Property Crime,7.0,427.9,10903,CT,POINT (-72.082083 41.6981999)
Scotland,2017,Aggravated Assault,0.0,0.0,10904,CT,POINT (-72.082083 41.6981999)
Scotland,2017,Murder,0.0,0.0,10905,CT,POINT (-72.082083 41.6981999)
Scotland,2017,Rape,1.0,61.1,10906,CT,POINT (-72.082083 41.6981999)
Scotland,2017,Robbery,0.0,0.0,10907,CT,POINT (-72.082083 41.6981999)
Scotland,2017,Burglary,3.0,183.4,10908,CT,POINT (-72.082083 41.6981999)
Scotland,2017,Larceny,2.0,122.2,10909,CT,POINT (-72.082083 41.6981999)
Scotland,2017,Motor Vehicle Theft,2.0,122.2,10910,CT,POINT (-72.082083 41.6981999)
Scotland,2017,Arson,0.0,0.0,10911,CT,POINT (-72.082083 41.6981999)
Seymour,2010,Total Crime,209.0,1288.6,10912,CT,POINT (-73.0741697 41.3943578)
Seymour,2010,Total Violent Crime,20.0,123.3,10913,CT,POINT (-73.0741697 41.3943578)
Seymour,2010,Total Property Crime,189.0,1165.3,10914,CT,POINT (-73.0741697 41.3943578)
Seymour,2010,Aggravated Assault,14.0,86.3,10915,CT,POINT (-73.0741697 41.3943578)
Seymour,2010,Murder,0.0,0.0,10916,CT,POINT (-73.0741697 41.3943578)
Seymour,2010,Rape,3.0,18.5,10917,CT,POINT (-73.0741697 41.3943578)
Seymour,2010,Robbery,3.0,18.5,10918,CT,POINT (-73.0741697 41.3943578)
Seymour,2010,Burglary,46.0,283.6,10919,CT,POINT (-73.0741697 41.3943578)
Seymour,2010,Larceny,124.0,764.5,10920,CT,POINT (-73.0741697 41.3943578)
Seymour,2010,Motor Vehicle Theft,19.0,117.1,10921,CT,POINT (-73.0741697 41.3943578)
Seymour,2010,Arson,2.0,12.3,10922,CT,POINT (-73.0741697 41.3943578)
Seymour,2011,Total Crime,251.0,1544.7,10923,CT,POINT (-73.0741697 41.3943578)
Seymour,2011,Total Violent Crime,17.0,104.6,10924,CT,POINT (-73.0741697 41.3943578)
Seymour,2011,Total Property Crime,234.0,1440.1,10925,CT,POINT (-73.0741697 41.3943578)
Seymour,2011,Aggravated Assault,11.0,67.7,10926,CT,POINT (-73.0741697 41.3943578)
Seymour,2011,Murder,0.0,0.0,10927,CT,POINT (-73.0741697 41.3943578)
Seymour,2011,Rape,2.0,12.3,10928,CT,POINT (-73.0741697 41.3943578)
Seymour,2011,Robbery,4.0,24.6,10929,CT,POINT (-73.0741697 41.3943578)
Seymour,2011,Burglary,61.0,375.4,10930,CT,POINT (-73.0741697 41.3943578)
Seymour,2011,Larceny,165.0,1015.4,10931,CT,POINT (-73.0741697 41.3943578)
Seymour,2011,Motor Vehicle Theft,8.0,49.2,10932,CT,POINT (-73.0741697 41.3943578)
Seymour,2011,Arson,3.0,18.5,10933,CT,POINT (-73.0741697 41.3943578)
Seymour,2012,Total Crime,177.0,1086.4,10934,CT,POINT (-73.0741697 41.3943578)
Seymour,2012,Total Violent Crime,10.0,61.4,10935,CT,POINT (-73.0741697 41.3943578)
Seymour,2012,Total Property Crime,167.0,1025.0,10936,CT,POINT (-73.0741697 41.3943578)
Seymour,2012,Aggravated Assault,6.0,36.8,10937,CT,POINT (-73.0741697 41.3943578)
Seymour,2012,Murder,0.0,0.0,10938,CT,POINT (-73.0741697 41.3943578)
Seymour,2012,Rape,2.0,12.3,10939,CT,POINT (-73.0741697 41.3943578)
Seymour,2012,Robbery,2.0,12.3,10940,CT,POINT (-73.0741697 41.3943578)
Seymour,2012,Burglary,51.0,313.0,10941,CT,POINT (-73.0741697 41.3943578)
Seymour,2012,Larceny,106.0,650.6,10942,CT,POINT (-73.0741697 41.3943578)
Seymour,2012,Motor Vehicle Theft,10.0,61.4,10943,CT,POINT (-73.0741697 41.3943578)
Seymour,2012,Arson,1.0,6.1,10944,CT,POINT (-73.0741697 41.3943578)
Seymour,2013,Total Crime,246.0,1508.0,10945,CT,POINT (-73.0741697 41.3943578)
Seymour,2013,Total Violent Crime,14.0,85.8,10946,CT,POINT (-73.0741697 41.3943578)
Seymour,2013,Total Property Crime,232.0,1422.2,10947,CT,POINT (-73.0741697 41.3943578)
Seymour,2013,Aggravated Assault,6.0,36.8,10948,CT,POINT (-73.0741697 41.3943578)
Seymour,2013,Murder,0.0,0.0,10949,CT,POINT (-73.0741697 41.3943578)
Seymour,2013,Rape,2.0,12.3,10950,CT,POINT (-73.0741697 41.3943578)
Seymour,2013,Robbery,6.0,36.8,10951,CT,POINT (-73.0741697 41.3943578)
